seller_id,seller_state,total_orders,late_rate,avg_delay_days,avg_review_score,total_revenue_at_risk,canceled_orders,reliability_score,reliability_tier
6a8a889bde935bafa76d7848782dfaf9,SP,26,6.67,-15.1,3.93,91.02,0,126.87,Reliable
411f3b52d857390502ee4e4d5ceabc2d,SP,21,6.67,-7.03,3.83,226.24,0,110.73,Reliable
87d3c3aeb3ead335511b3ce315eb341e,SP,15,6.67,-8.47,3.27,78.64,0,113.61,Reliable
bd0389da23d89b726abf911cccc54596,DF,87,6.67,-12.49,4.2,649.96,0,121.65,Reliable
dc4a0fc896dc34b0d5bfec8438291c80,SP,225,6.61,-11.49,3.82,2208.96,0,119.67,Reliable
f45122a9ab94eb4f3f8953578bc0c560,SP,184,6.6,-10.35,3.92,1425.23,0,117.4,Reliable
e067ad2c1c0b48758eb1b5228bcf7a68,SP,54,6.56,-10.61,4.13,433.2,0,117.94,Reliable
aba1721a889e04decc910aa13b768ef4,SP,83,6.52,-11.61,4.46,2031.13,0,119.96,Reliable
ad420dd0c4f92f8af951ac24b86d0cf5,MG,42,6.52,-11.67,3.98,543.48,0,120.08,Reliable
1900267e848ceeba8fa32d80c1a5f5a8,SP,406,6.5,-10.11,3.81,2253.2,0,116.97,Reliable
d6b1ce66b035a475f00c017792ff9769,SP,92,6.48,-12.69,3.97,1119.03,0,122.14,Reliable
8a130737016f838139d31878787a39c9,SP,56,6.45,-10.71,4.35,317.08,0,118.2,Reliable
6a51fc556dab5f766ced6fbc860bc613,SP,24,6.45,-11.58,4.13,953.87,0,119.94,Reliable
b335c59ab742f751a85db9c411a86739,MG,30,6.45,-11.1,3.94,366.32,0,118.98,Reliable
2bf6a2c1e71bbd29a4ad64e6d3c3629f,RJ,30,6.45,-14.74,4.19,3759.52,0,126.26,Reliable
7e3f87d16fb353f408d467e74fbd8014,SP,91,6.45,-10.41,4.16,412.77,0,117.59,Reliable
955fee9216a65b617aa5c0531780ce60,SP,1261,6.45,-10.33,4.06,19334.11,0,117.44,Reliable
e06f09ec0a4aca210779cf1cfc63cf19,SP,29,6.45,-17.19,4.03,893.52,0,131.16,Reliable
157c3e4b42f81ac4a44e8b1ca2fe9876,SP,23,6.45,-13.0,3.97,227.58,0,122.78,Reliable
f80edd2c5aaa505cc4b0a3b219abf4b8,SP,116,6.4,-12.14,4.1,1102.24,0,121.08,Reliable
da8622b14eb17ae2831f4ac5b9dab84a,SP,1311,6.4,-11.24,4.06,17104.37,0,119.28,Reliable
00ee68308b45bc5e2660cd833c3f81cc,SP,135,6.4,-10.86,4.3,2249.51,0,118.52,Reliable
c9aafcd0621b2207c10e32c649cada4d,SP,40,6.38,-11.26,4.34,126.02,0,119.33,Reliable
ccc4bbb5f32a6ab2b7066a4130f114e3,PR,184,6.35,-16.85,4.3,4630.23,0,130.53,Reliable
5b925e1d006e9476d738aa200751b73b,SP,63,6.35,-11.22,4.6,568.4,0,119.27,Reliable
82e0a475a88cc9595229d8029273f045,SP,41,6.33,-8.14,3.49,911.26,0,113.11,Reliable
6d66611d7c44cc30ce351abc49a68421,SP,164,6.32,-10.76,3.89,2043.58,0,118.36,Reliable
3be634553519fb6536a03e1358e9fdc7,SP,80,6.32,-10.78,3.99,382.77,0,118.4,Reliable
4371b634e0efc0e22b09b52907d9d469,SP,101,6.31,-10.8,4.4,879.56,0,118.44,Reliable
0be8ff43f22e456b4e0371b2245e4d01,SP,156,6.29,-11.83,3.97,922.94,0,120.52,Reliable
b2ba3715d723d245138f291a6fe42594,SP,324,6.29,-10.05,4.17,2812.83,0,116.96,Reliable
d1c281d3ae149232351cd8c8cc885f0d,SP,214,6.28,-11.49,3.77,1823.29,0,119.84,Reliable
d05ae8f7a5bd1d2a690a44cd079e4e27,RJ,77,6.25,-11.21,3.77,739.74,0,119.3,Reliable
dbdd0ec73a4817971d962698f2fea022,CE,16,6.25,-17.25,4.37,543.29,0,131.38,Reliable
96493fab2fbb13a14d0c0e8772eef5c3,SP,63,6.25,-10.19,3.97,1205.95,0,117.25,Reliable
382229d1e840115ffe3dbf5ff460e417,RJ,45,6.25,-10.42,4.31,464.14,0,117.72,Reliable
8f54d64f28a993550aa7943f12572959,MG,15,6.25,-12.06,3.81,135.19,0,121.0,Reliable
a2b5b6105ea5942300631d2e76f4ffe0,SP,16,6.25,-8.06,4.75,478.14,0,113.0,Reliable
8e8a7ce9f2f970dc00e2acf6f6e199f6,RJ,63,6.25,-11.16,4.0,594.88,0,119.19,Reliable
2be17df1c49978426251562096c3cc09,SC,16,6.25,-16.13,4.19,154.14,0,129.13,Reliable
cd6efc47efaabf134f8bdb654e10b4f1,RJ,31,6.25,-14.03,4.5,325.23,0,124.94,Reliable
d101c6da914ae3d53f7bee42283f2fe2,SP,13,6.25,-21.31,3.81,130.16,0,139.5,Reliable
1987cd4be10fe09ee50454f9c354d1c6,MG,14,6.25,-14.19,4.25,132.97,0,125.25,Reliable
9d7a1d34a5052409006425275ba1c2b4,SP,13,6.25,-12.25,3.75,20.7,0,121.38,Reliable
d4e12e7884759a14fa0f5f896c791cae,SP,29,6.25,-12.28,4.63,99.68,0,121.44,Reliable
70eea00b476a314817cefde4aad4f89a,SP,106,6.25,-12.26,4.34,1944.88,0,121.39,Reliable
1da366cade6d8276e7d8beea7af5d4bf,MG,42,6.25,-8.42,3.9,1285.41,0,113.72,Reliable
fe49ee029e61e789a1f3a5525f57ba8d,SP,16,6.25,-11.88,4.25,116.45,0,120.64,Reliable
165b1235e9e9942cb5fae67103576fb0,SP,11,6.25,-8.31,4.31,212.83,0,113.5,Reliable
e9779976487b77c6d4ac45f75ec7afe9,SP,645,6.23,-9.81,4.19,3914.19,0,116.51,Reliable
f4aba7c0bca51484c30ab7bdc34bcdd1,SP,108,6.09,-15.57,3.9,262.97,0,128.09,Reliable
834f3294fba9f932f56edc879193f925,SP,66,6.06,-9.56,4.55,2747.12,0,116.09,Reliable
6d803cb79cc31c41c4c789a75933b3c7,SP,58,6.06,-14.15,4.27,453.99,0,125.27,Reliable
7a241947449cc45dbfda4f9d0798d9d0,MG,56,6.06,-15.33,3.73,586.51,0,127.63,Reliable
1bb2bdb95f4841f1bba2c0d2cd83d3c9,SP,79,6.02,-13.27,4.52,592.6,0,123.53,Reliable
25c5c91f63607446a97b143d2d535d31,MG,156,6.02,-11.97,3.73,10112.32,0,120.93,Reliable
9b00ed88b7fdb95d6ff76e27c1b52d16,SP,46,6.0,-10.5,4.58,132.3,0,118.0,Reliable
1554a68530182680ad5c8b042c3ab563,MG,246,5.99,-13.73,4.23,2501.39,0,124.47,Reliable
2e1c9f22be269ef4643f826c9e650a52,SP,161,5.99,-10.5,4.21,1072.77,0,118.0,Reliable
4c18691b6037662be2df78a765d98ab5,SP,63,5.97,-11.49,3.84,151.39,0,120.0,Reliable
004c9cd9d87a3c30c522c48c4fc07416,SP,156,5.95,-11.98,4.1,1594.35,0,120.99,Reliable
5656537e588803a555b8eb41f07a944b,DF,171,5.95,-11.96,3.82,679.04,0,120.95,Reliable
8a32e327fe2c1b3511609d81aaf9f042,SP,126,5.92,-14.2,3.89,1193.93,0,125.44,Reliable
1d503743d2526f03f0c2c89540ee008c,SP,12,5.88,-9.41,4.24,46.03,0,115.88,Reliable
4b9750c8ad28220fe6702d4ecb7c898f,SP,217,5.88,-9.38,4.35,1257.74,0,115.82,Reliable
ed8cb7b190ceb6067227478e48cf8dde,SP,15,5.88,-9.82,3.18,30.42,0,116.7,Reliable
bba3293d6f5d5af2f415e004e8b93ae3,SP,17,5.88,-9.0,4.29,562.24,0,115.06,Reliable
7ea5bfa6c340f58f8e71fc1f0412b0d6,MG,96,5.88,-10.24,4.1,808.49,0,117.54,Reliable
c12b92bf1c350f3e6bf88d3596219c86,SP,17,5.88,-13.12,3.88,363.15,0,123.3,Reliable
87d30a6a0cbf89356e49324971ab1d24,SP,17,5.88,-10.76,4.35,61.0,0,118.58,Reliable
dfc5fb7259bb2b599ca565e6e9448f0f,SP,33,5.88,-12.21,4.12,923.44,0,121.48,Reliable
c679fb69a36e1d8349e8c50a217b4d58,RS,14,5.88,-9.71,3.35,72.54,0,116.48,Reliable
63ffcb71394dd8ea3872ed9ffda17c74,RJ,17,5.88,-11.06,3.18,37.93,0,119.18,Reliable
5b33b527da3c5b969cc99dc435cad09a,PR,16,5.88,-13.94,4.12,44.42,0,124.94,Reliable
951e8cef368f09bb3f3d03c00ca4702c,SP,62,5.8,-10.81,4.04,265.05,0,118.72,Reliable
827f8f69dfa529c561901c4f2e0f332f,PR,91,5.77,-10.98,4.17,266.79,0,119.07,Reliable
8d956fec2e4337affcb520f56fd8cbfd,SP,210,5.73,-10.68,4.2,791.08,0,118.5,Reliable
b4a476fbd28de64b1e347abf9089366a,SP,30,5.71,-11.26,3.89,311.54,0,119.66,Reliable
3c7c4a49ec3c6550809089c6a2ca9370,SP,139,5.7,-9.44,3.73,413.82,0,116.03,Reliable
f457c46070d02cadd8a68551231220dd,PR,195,5.65,-12.38,3.79,1692.41,0,121.94,Reliable
59fb871bf6f4522a87ba567b42dafecf,SP,123,5.6,-14.65,4.26,1427.88,0,126.5,Reliable
f1ed6bd0a9b11b581f16c851c6a5a527,RS,17,5.56,-9.22,4.5,115.92,0,115.66,Reliable
6bb0724edf0b62fb91ac404873a97241,SP,17,5.56,-10.44,4.0,359.64,0,118.1,Reliable
2a7dc43cecabf23403078e2188437d1d,SP,52,5.56,-10.26,4.09,510.34,0,117.74,Reliable
fbc14c0cf93505ef89f64665ffa4a7b5,SP,18,5.56,-13.89,3.94,614.49,0,125.0,Reliable
4324dd16853115efb0fd9d0d131ba6f4,SP,12,5.56,-13.94,4.28,108.19,0,125.1,Reliable
f5f2ab9bdb6b30c14c61be68c5ed37da,SP,18,5.56,-14.94,4.28,181.51,0,127.1,Reliable
f4c4daa86e30c7e5a553a8d518ac03a5,PR,18,5.56,-13.56,4.0,276.03,0,124.34,Reliable
ea00f977a203ff88adf7057cb7806998,SP,18,5.56,-6.28,4.28,47.53,0,109.78,Reliable
8e6cc767478edae941d9bd9eb778d77a,MG,100,5.56,-13.48,3.94,718.1,0,124.18,Reliable
1fdc574883ef3b33ad41562d93f3a74a,SP,18,5.56,-11.5,4.44,182.83,0,120.22,Reliable
da7039f29f90ce5b4846ffc0fcc93beb,SP,17,5.56,-11.78,4.56,68.84,0,120.78,Reliable
2646baaf662d4d92ac48f047e35db92d,SP,15,5.56,-11.67,4.56,38.68,0,120.56,Reliable
5b179e9e8cc7ab6fd113a46ca584da81,SP,34,5.56,-13.58,3.42,283.2,0,124.38,Reliable
99002261c568a84cce14d43fcffb43ea,MT,36,5.56,-12.25,3.72,335.57,0,121.72,Reliable
7a425d299613df3e613bcf9d2eaf5c49,RJ,18,5.56,-12.11,4.11,37.6,0,121.44,Reliable
15cd6eefe58588619aaed41dfa6621b1,MG,16,5.56,-11.0,4.33,53.5,0,119.22,Reliable
46dc3b2cc0980fb8ec44634e21d2718e,RJ,503,5.54,-12.19,4.21,7857.11,0,121.61,Reliable
4992e76a42cb3aad7a7047e0d3d7e729,SP,56,5.48,-10.58,3.88,291.11,0,118.42,Reliable
5f2684dab12e59f83bef73ae57724e45,SP,67,5.48,-11.08,3.75,645.39,0,119.42,Reliable
3d871de0142ce09b7081e2b9d1733cb1,SP,1064,5.48,-13.12,4.11,8038.24,0,123.5,Reliable
1127b7f2594683f2510f1c2c834a486b,SP,110,5.47,-10.67,4.18,4004.67,0,118.61,Reliable
994f04b3718c2bab35c2adfa8afecd2a,SP,47,5.45,-8.51,4.33,245.18,0,114.3,Reliable
dd2bdf855a9172734fbc3744021ae9b9,MG,105,5.45,-22.78,3.62,610.62,0,142.84,Reliable
3ab971ce71839580d2ae5b4e40fe8044,SP,35,5.41,-12.14,3.78,256.17,0,121.58,Reliable
17a053fcb14bd219540cbde0df490be0,SP,124,5.41,-10.13,4.17,3826.61,0,117.56,Reliable
01fdefa7697d26ad920e9e0346d4bd1b,PR,128,5.38,-13.73,4.34,940.75,0,124.77,Reliable
09f952a5f58d2285b0372551ae8f9b01,SP,50,5.36,-12.13,3.87,526.4,0,121.58,Reliable
e5475dcab1e07b63d7f6e902d8f5eda8,SP,19,5.26,-10.42,4.11,53.1,0,118.21,Reliable
179d859f51292aac5c10806a356f7af9,SP,18,5.26,-9.84,4.32,34.81,0,117.05,Reliable
ba90964cff9b9e0e6f32b23b82465f7b,SP,38,5.26,-12.0,4.42,3275.18,0,121.37,Reliable
63b464dbf392c7b80d12d932fa7cafed,SP,36,5.26,-14.84,3.76,406.74,0,127.05,Reliable
45ba18c210d42734ec52c0c1c574e9ee,SP,35,5.26,-12.5,4.05,641.21,0,122.37,Reliable
d354c38a7182125a748cb10474fe963b,RJ,17,5.26,-12.89,4.16,266.44,0,123.15,Reliable
d650b663c3b5f6fb392b6326366efa9a,SP,57,5.26,-11.63,4.37,1309.58,0,120.63,Reliable
67883baaae6134ee81b271a542613728,SP,19,5.26,-6.11,4.11,417.98,0,109.59,Reliable
bf84056e679dbe9c69929847a40e338f,SP,35,5.26,-6.53,3.76,135.65,0,110.43,Reliable
ce69a8021d18961dd2a40269b7c2c293,PR,19,5.26,-11.47,4.47,238.49,0,120.31,Reliable
5dceca129747e92ff8ef7a997dc4f8ca,SP,322,5.25,-11.25,3.97,9481.04,0,119.88,Reliable
bfd27a966d91cfaafdb25d076585f0da,SP,114,5.22,-15.48,4.29,1281.11,0,128.35,Reliable
1f9ab4708f3056ede07124aad39a2554,SP,76,5.19,-13.49,4.05,846.72,0,124.39,Reliable
7a67c85e85bb2ce8582c35f2203ad736,SP,1145,5.19,-11.84,4.24,8746.38,0,121.09,Reliable
d9a84e1403de8da0c3aa531d6d108ba6,SP,53,5.17,-9.95,4.62,156.49,0,117.31,Reliable
45d33f715e24d15a6ccf5c17b3a23e3c,SP,56,5.17,-11.98,4.17,331.91,0,121.38,Reliable
dc317f341ab0e22f39acbd9dbf9b4a1f,RS,55,5.17,-15.19,4.12,730.08,0,127.8,Reliable
08633c14ef2db992c11f840f04fad4cd,SP,74,5.15,-11.85,4.24,838.88,0,121.12,Reliable
001cca7ae9ae17fb1caed9dfb1094831,ES,195,5.13,-13.21,3.91,1757.65,0,123.86,Reliable
b94cc9f10ddc85e4ba73a6f7974e7101,RJ,39,5.13,-12.72,4.08,1606.38,0,122.88,Reliable
a17f621c590ea0fab3d5d883e1630ec6,SP,63,5.13,-10.53,3.96,222.92,0,118.5,Reliable
cc419e0650a3c5ba77189a1882b7556a,SP,1651,5.12,-13.05,4.13,7307.8,0,123.54,Reliable
6560211a19b47992c3666cc44a7e94c0,SP,1819,5.11,-11.71,3.92,8925.59,0,120.86,Reliable
b6d44737c043328708f6749c2dbe50bd,SP,61,5.06,-14.35,4.57,375.25,0,126.17,Reliable
c70c1b0d8ca86052f45a432a38b73958,SP,260,5.06,-9.15,4.28,2769.81,0,115.77,Reliable
fa40cc5b934574b62717c68f3d678b6d,SP,304,5.04,-11.37,4.43,1254.95,0,120.22,Reliable
f8db351d8c4c4c22c6835c19a46f01b0,SP,659,5.04,-11.69,4.23,4289.63,0,120.86,Reliable
430315b7bb4b6e4b3c978f9dfa9b0558,SP,19,5.0,-13.75,4.0,46.15,0,125.0,Reliable
67bf6941ba2f1fa1d02c375766bc3e53,PR,15,5.0,-10.2,4.3,405.24,0,117.9,Reliable
6288c69c4ce638e59925e59193f98b16,SP,20,5.0,-12.05,4.25,118.37,0,121.6,Reliable
808d4348b916efa08e766ebad39f61eb,SP,20,5.0,-9.35,4.6,41.4,0,116.2,Reliable
542917da124346b47ea1ac79a93ce454,PR,20,5.0,-14.0,4.15,26.99,0,125.5,Reliable
9bcdfa7b615b3abb9461d9e3ad9886ae,SC,14,5.0,-14.6,4.6,393.07,0,126.7,Reliable
c003204e1ab016dfa150abc119207b24,SP,195,5.0,-11.57,4.44,1472.05,0,120.64,Reliable
b4f8921fcc4ff77b66bea6dda43dcd51,RS,18,5.0,-17.75,4.6,2225.69,0,133.0,Reliable
33c51922b6e3c16b24a8f28e5833c99d,PR,18,5.0,-13.85,3.85,939.98,0,125.2,Reliable
3dbbce181edfaa4a597ec858c382d2ec,PR,17,5.0,-10.5,4.35,55.28,0,118.5,Reliable
8cbac7e12637ed9cffa18c7875207478,SC,66,4.94,-14.06,4.19,248.79,0,125.65,Reliable
8f119a0aee85c0c8fc534629734e94fd,SP,75,4.94,-10.74,4.25,287.57,0,119.01,Reliable
a1043bafd471dff536d0c462352beb48,MG,702,4.92,-12.48,4.24,7417.07,0,122.5,Reliable
870d0118f7a9d85960f29ad89d5d989a,MG,45,4.92,-10.07,4.02,303.57,0,117.68,Reliable
fdb9095204a334cd8872252ffec6f2db,SP,46,4.92,-11.95,4.13,382.68,0,121.44,Reliable
d9bd94811c3338dceb4181f3dbc0c73e,SP,54,4.92,-8.52,4.82,624.69,0,114.58,Reliable
75fbb52eda0cbc24f479d3b2fbfa8d3e,GO,38,4.88,-14.1,4.49,73.55,0,125.76,Reliable
43f8c9950d11ecd03a0304a49e010da6,SP,41,4.88,-12.29,4.56,232.35,0,122.14,Reliable
ceaec5548eefc6e23e6607c5435102e7,SP,198,4.85,-15.23,4.14,2669.1,0,128.03,Reliable
d2374cbcbb3ca4ab1086534108cc3ab7,SP,514,4.84,-15.44,3.65,2035.21,0,128.46,Reliable
a2e874074c877c5a05abae80ad6e488f,SP,40,4.76,-15.88,4.19,481.07,0,129.38,Reliable
f97e2b0650c2068227e1d366140eb62f,SP,16,4.76,-18.76,3.48,291.37,0,135.14,Reliable
b56906f7fd1696e043f1bcce164c487b,SP,40,4.76,-14.6,3.95,133.22,0,126.82,Reliable
3a734b715d333a2588a3d54a0c9b8746,SP,15,4.76,-12.81,4.67,92.35,0,123.24,Reliable
eb5b6204dde3a6e03b5f1bb8479f055b,SP,19,4.76,-13.14,3.86,27.29,0,123.9,Reliable
d25aa0aaacb370e912f8cf6efeba38b3,SC,17,4.76,-16.71,4.52,137.49,0,131.04,Reliable
83deb69e889cf80f82be1dc6d5f2d486,SC,40,4.76,-11.88,4.36,399.89,0,121.38,Reliable
d03698c2efd04a549382afa6623e27fb,BA,18,4.76,-15.52,4.52,1069.22,0,128.66,Reliable
66fd84ee7528c0c0de85d0f44a73d5ab,RS,11,4.76,-17.67,2.9,144.2,0,132.96,Reliable
af3ef48d0e13835e529c29ac573c63e5,SP,21,4.76,-11.38,3.76,72.71,0,120.38,Reliable
e63e8bfa530fb16910dd6956e592bb81,SP,41,4.76,-13.69,4.33,82.89,0,125.0,Reliable
31344c16881c08a8a72c6d2eb29918c1,MG,42,4.76,-10.33,4.43,575.42,0,118.28,Reliable
4830e40640734fc1c52cd21127c341d4,SP,204,4.72,-11.2,4.18,689.14,0,120.04,Reliable
850f4f8af5ea87287ac68de36e29107f,SP,186,4.71,-14.79,4.2,1463.06,0,127.22,Reliable
53e4c6e0f4312d4d2107a8c9cddf45cd,SP,463,4.69,-13.43,4.06,1670.69,0,124.52,Reliable
18a349e75d307f4b4cc646a691ed4216,SP,109,4.69,-14.84,3.49,348.13,0,127.34,Reliable
7e93a43ef30c4f03f38b393420bc753a,SP,319,4.66,-12.16,4.35,9079.28,0,121.99,Reliable
3586b8580d9c917874e053a1bb37b5ff,SP,36,4.65,-17.0,4.44,220.36,0,131.68,Reliable
670c26e0f1bf8d0576271d5cfaec6d2b,PR,77,4.65,-13.76,4.35,414.05,0,125.19,Reliable
44073f8b7e41514de3b7815dd0237f4f,DF,142,4.64,-15.81,3.72,1032.58,0,129.3,Reliable
01cf7e3d21494c41fb86034f2e714fa1,PR,59,4.62,-15.18,4.12,1278.39,0,128.05,Reliable
0c8380b62e38e8a1e6adbeba7eb9688c,MG,180,4.59,-12.42,4.02,1094.09,0,122.55,Reliable
05d2173d43ea568aa0540eba70d2ca76,MG,62,4.55,-11.61,3.88,331.49,0,120.94,Reliable
ce616e1913288884e7742faac9d981db,SP,14,4.55,-12.45,4.64,107.46,0,122.62,Reliable
9dda5bbacd45e18d6485fee649205d09,MG,19,4.55,-8.95,4.23,123.04,0,115.62,Reliable
6aa3928696eab49a19a466e665a649fd,RJ,18,4.55,-14.05,4.55,202.34,0,125.82,Reliable
c35672b10ad50968f567ea3f4b91e877,RJ,18,4.55,-13.41,4.45,88.06,0,124.54,Reliable
5670f4db5b62c43d542e1b2d56b0cf7c,SP,22,4.55,-14.14,4.41,18.92,0,126.0,Reliable
e24d3429d294b2eb200b064ebb035879,SP,19,4.55,-10.77,4.14,138.63,0,119.26,Reliable
412a4720f3e9431b4afa1476a1acddbe,SP,21,4.55,-9.86,4.27,62.95,0,117.44,Reliable
d9442042130b7fe579d1295f9f4a248f,SP,19,4.55,-7.86,4.23,33.84,0,113.44,Reliable
c66dccfb3f109511246da627dd5a2498,SP,44,4.55,-14.98,4.57,388.39,0,127.69,Reliable
55f7a3319d80f7fdf078b8f03e6725fe,SP,22,4.55,-6.5,3.77,151.7,0,110.72,Reliable
503c1de08ae81a2d86f17951b204db55,SP,22,4.55,-11.91,4.41,234.22,0,121.54,Reliable
cca3071e3e9bb7d12640c9fbe2301306,SP,699,4.53,-15.27,3.81,4347.32,0,128.28,Reliable
2138ccb85b11a4ec1e37afbd1c8eda1f,SP,388,4.53,-12.67,3.91,929.23,0,123.08,Reliable
7d456afc660226829370f3173d14520c,SP,55,4.49,-12.65,4.26,828.98,0,123.05,Reliable
41b39e28db005d9731d9d485a83b4c38,SP,187,4.48,-18.41,4.21,1112.38,0,134.58,Reliable
0adac9fbd9a2b63cccaac4f8756c1ca8,SP,106,4.48,-11.27,4.01,387.65,0,120.3,Reliable
92eb0f42c21942b6552362b9b114707d,SP,334,4.47,-10.38,3.94,573.97,0,118.53,Reliable
5a8e7d5003a1f221f9e1d6e411de7c23,SP,137,4.47,-12.44,4.19,1150.33,0,122.64,Reliable
0241d4d5d36f10f80c644447315af0bd,PR,238,4.47,-13.02,4.29,1551.74,0,123.81,Reliable
276677b5d08786d5dce7c2149dcce48b,MG,31,4.44,-10.22,3.89,357.19,0,118.22,Reliable
afe0067131b73e40875c9b6c10bd2e21,MG,45,4.44,-11.4,4.18,288.08,0,120.58,Reliable
b32be1695eb7ec5f10f72d9610a12527,RS,44,4.44,-13.78,4.07,1917.18,0,125.34,Reliable
5f3ae9136c875522250f8184f253413a,SP,42,4.44,-12.11,4.58,56.34,0,122.0,Reliable
4a1f694197d05fe70026b016a7316b41,SP,14,4.35,-14.74,4.39,54.31,0,127.31,Reliable
4e06067cc08b3f41d837768d392c3ee3,MG,31,4.35,-14.39,4.17,196.12,0,126.61,Reliable
e84ad2127668df3aafc6b73531a0beb8,SP,19,4.35,-7.57,4.39,88.18,0,112.97,Reliable
82bd0703a4aefd6b599e5bfdaed378fb,SP,20,4.35,-21.13,3.83,38.75,0,140.09,Reliable
1b4c3a6f53068f0b6944d2d005c9fc89,SC,111,4.35,-12.81,4.1,736.5,0,123.45,Reliable
9596c870880d900012f2e8e6e30d06d7,MG,21,4.35,-12.43,4.17,64.33,0,122.69,Reliable
343e716476e3748b069f980efbaa294e,SP,16,4.35,-15.78,3.78,31.01,0,129.38,Reliable
7c5b05cbdb5542049f38d90d7815b97d,SP,21,4.35,-12.39,4.57,27.39,0,122.61,Reliable
f0837c8d71434931d9e38e7b79234797,RS,22,4.35,-20.17,4.61,132.52,0,138.17,Reliable
128639473a139ac0f3e5f5ade55873a5,PR,527,4.33,-12.27,4.16,1164.12,0,122.38,Reliable
d50d79cb34e38265a8649c383dcffd48,SP,70,4.29,-13.29,4.19,624.65,0,124.44,Reliable
79ebd9a61bac3eaf882805ed4ecfa12a,PR,133,4.29,-12.38,4.02,725.61,0,122.62,Reliable
dee656f0f566ed1aa85bd137c943f08f,SP,92,4.26,-14.12,4.38,284.55,0,126.11,Reliable
dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,108,4.24,-11.81,4.2,648.71,0,121.5,Reliable
a3a38f4affed601eb87a97788c949667,SC,251,4.23,-14.66,4.37,1582.76,0,127.21,Reliable
2528513dd95219a6013d4d05176e391a,SP,160,4.22,-12.29,3.89,2070.01,0,122.47,Reliable
7299e27ed73d2ad986de7f7c77d919fa,MG,335,4.19,-12.63,4.43,2508.16,0,123.17,Reliable
e99e927c81e3f51739c94fcdfca9f10f,MG,21,4.17,-9.92,3.63,189.92,0,117.76,Reliable
0509040ea3fe50071181bbc359eb7738,MG,87,4.17,-10.76,4.45,183.0,0,119.44,Reliable
7b07b3c7487f0ea825fc6df75abd658b,SP,91,4.17,-11.01,4.4,660.93,0,119.94,Reliable
04e38a233f726ef161074ab1c9b0399a,SP,19,4.17,-5.79,4.17,53.5,0,109.5,Reliable
0d33a55da925bbf1ff02af5f6059fc7f,SP,22,4.17,-12.5,4.5,26.0,0,122.92,Reliable
113e3a788b935f48aad63e1c41dac1bd,SP,39,4.17,-15.69,4.31,83.31,0,129.3,Reliable
81a1104df0f08b59c68aa5b03cfe398e,PR,72,4.17,-13.71,4.19,1602.84,0,125.34,Reliable
6edacfd9f9074789dad6d62ba7950b9c,SP,205,4.17,-11.65,4.38,817.01,0,121.22,Reliable
b39d7fe263ef469605dbb32608aee0af,SP,43,4.17,-16.37,3.71,414.91,0,130.66,Reliable
a5a1bfcf728ab0e19182959cf0771ee4,SP,21,4.17,-10.79,4.29,75.07,0,119.5,Reliable
066a6914e1ebf3ea95a216c73a986b91,PR,66,4.17,-16.78,3.97,382.11,0,131.48,Reliable
db4350fd57ae30082dec7acbaacc17f9,SP,136,4.14,-15.55,4.12,344.89,0,129.03,Reliable
87142160b41353c4e5fca2360caf6f92,RS,305,4.13,-14.97,4.35,2057.18,0,127.88,Reliable
0c7533c71df861ec58ad7ff999ed0e8d,SP,61,4.11,-9.81,4.08,150.69,0,117.56,Reliable
1c129092bf23f28a5930387c980c0dfc,SP,200,4.11,-10.27,4.16,490.03,0,118.48,Reliable
813348c996469b40f2e028d5429d3495,SP,172,4.1,-10.89,3.94,622.77,0,119.73,Reliable
f789d2c4f2c2eb38fc4373e7a4b35264,MG,44,4.08,-14.88,4.18,226.99,0,127.72,Reliable
e333046ce6517bd8bb510291d44f0130,SP,68,4.05,-13.58,4.39,302.22,0,125.13,Reliable
688756f717c462a206ad854c5027a64a,SP,81,4.04,-7.71,3.68,761.96,0,113.4,Reliable
dbd66278cbfe1aa1000f90a217ca4695,SP,85,4.04,-12.53,4.45,307.77,0,123.04,Reliable
9d4db00d65d7760644ac0c14edb5fd86,SP,97,4.04,-11.68,4.49,402.4,0,121.34,Reliable
1da3aeb70d7989d1e6d9b0e887f97c23,SP,261,4.01,-11.71,4.07,695.34,0,121.42,Reliable
7dc8c42cc750eeafea6c85712ffee9bf,SP,41,4.0,-13.42,4.26,373.86,0,124.84,Reliable
25cf099de44674fde97473224f9d59ab,SP,50,4.0,-12.92,4.24,81.54,0,123.84,Reliable
1fe5540d7c1c37a595fefbacd5570d9e,RJ,20,4.0,-14.4,4.28,208.42,0,126.8,Reliable
a938325a4b357fd23a6a4d5bb126408e,RJ,24,4.0,-11.72,3.88,118.02,0,121.44,Reliable
df56d7b40d437f88407c5f78b63bc328,PR,22,4.0,-12.04,3.88,155.88,0,122.08,Reliable
b83cedfb587e7911540e3f576d6917ce,SP,24,4.0,-9.48,4.24,45.6,0,116.96,Reliable
cb3dd9ce66268c7a3ca7241ac70ab58c,SP,48,4.0,-13.48,4.2,230.9,0,124.96,Reliable
94144541854e298c2d976cb893b81343,RS,68,3.95,-15.07,4.28,660.75,0,128.17,Reliable
7008613ea464bad5cb9b83456e1e6a8f,SC,123,3.95,-14.15,4.26,350.73,0,126.33,Reliable
abcd2cb37d46c2c8fb1bf071c859fc5b,MT,44,3.92,-16.67,4.31,415.58,0,131.38,Reliable
